observedTaxon	observedTaxonID	organismQuantity	sex	lifeStage	organismQuantityType	surveyTargetID
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	10	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	male	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	28	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	34	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	245	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	male	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	73	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	56	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	147	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	11	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	2	male	adult	individuals	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	100	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	23	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	159	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	indeterminate	adult	individuals	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	10	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	male	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	88	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	30	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	indeterminate	pup	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	217	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	5	female	adult	individuals	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	indeterminate	adult	individuals	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	20	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	22	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	male	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	72	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	indeterminate	pup	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	157	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	female	adult	individuals	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	13	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	15	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	female	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	77	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	84	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	3	female	adult	individuals	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	indeterminate	adult	individuals	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	50	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	30	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	4	female	adult	individuals	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	6	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	24	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	indeterminate	adult	individuals	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	15	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	4	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	juvenile	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	male	juvenile	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	female	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	male	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	female	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	male	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	female	juvenile	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	male	juvenile	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	9	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	female	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	male	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	female	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	male	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	10	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	46	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	female	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	female	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	male	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	female	juvenile	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	20	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	17	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	2	indeterminate	adult	individuals	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	adult	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	female	juvenile	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	19	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	30	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	7	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	female	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	female	juvenile	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	2	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	27	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	adult	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	female	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	male	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	12	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	8	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	19	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	24	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	71	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	9	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	6	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	21	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	11	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	15	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	65	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	indeterminate	pup	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	69	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	8	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	11	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	3	female	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	male	juvenile	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	1	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	16	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	5	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	13	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	28	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	0	indeterminate	pup	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	68	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	1	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	2	female	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	5	male	adult	individuals	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	1	female	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	male	juvenile	individual	195932
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	0	indeterminate	pup	individual	195932
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	female	adult	individual	344008
Lobodon carcinophaga	urn:lsid:marinespecies.org:taxname:231416	0	male	adult	individual	344008
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	46	female	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	3	male	adult	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	7	female	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	25	male	juvenile	individuals	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	1	indeterminate	pup	individual	231413
Mirounga leonina	urn:lsid:marinespecies.org:taxname:231413	103	indeterminate	unknown	individuals	231413
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	female	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	male	adult	individual	231417
Hydrurga leptonyx	urn:lsid:marinespecies.org:taxname:231417	0	indeterminate	adult	individual	231417
Leptonychotes weddellii	urn:lsid:marinespecies.org:taxname:195932	4	female	adult	individuals	195932
